CARBONDALE	{(carbondale)}
CARBONES	{(car)}{(bone)}
CARBONYL	{(carbonyl)}
CARBOXYMETHYL	{(carb)}{(oxy)}{(methyl)}
CAREY	{(carey)}
CARGILL'S	{(cargill)}
CARL'S	{(carl)}
CARLA	{(carla)}
CARLETON	{(carleton)}
CARLISLE	{(carlisle)}
CARLO	{(carlo)}
CARLSON	{(carl)(sono)}
CARMICHAEL	{(carmichael)}
CARNE	{(carne)}
CAROLINA	{(carolina)}
CAROLINA'S	{(carolina)}
CAROLINAS	{(carolina)}
CAROLINGIAN	{(carolingian)}
CAROLYN	{(carolyn)}
CARPATHIANS	{(carpathia)}>n>
CARR	{(carr)}
CARRARA	{(carrara)}
CARRAWAY	{(carraway)}
CARRIE	{(carry)}
CARROLL	{(carroll)}
CARRUTHERS	{(carruthers)}
CARRYOVERS	{(carry)}{(over)}
CARSON	{(car)(sono)}
CARUSO	{(caruso)}
CARWOOD	{(car)}{(wood)}
CARWOOD'S	{(car)}{(wood)}
CARYATIDES	{(caryatides)}
CASBAH	{(casbah)}
CASEY	{(casey)}
CASEY'S	{(casey)}
CASSIUS	{(cassius)}
CASTILLO	{(castillo)}
CASTORBEANS	{(castor)}{(bean)}
CASTROS	{(cast)}{(ros)}
CATE'S	{(cate)}
CATHERWOOD	{(catherwood)}
CATHY'S	{(cathy)}
CATSKILL	{(catskill)}
CATSKILLS	{(catskill)}
CAVANAGH	{(cavanagh)}
CEDRIC	{(cedric)}
CEIL	{(ceil)}
CELEBES	{(celebes)}
CELIA	{(celia)}
CENTRAL'S	{(center)>al>}
CENTREDALE	{(centre)}{(dale)}
CENTUM	{(centum)}
CEPTIN	{(cep)}{(tin)}
CERTIORARI	{(certiorari)}
CERTITUDES	{(cert)>itude>}
CERVANTES	{(cervantes)}
CETERA	{(cetera)}
CEYLON	{(ceylon)}
CEZANNE	{(cezanne)}
CHADWICK	{(chad)(wick)}
CHALMERS	{(chalmers)}
CHAMFER	{(chamfer)}
CHANDLER'S	{(chandler)}
CHANSONS	{(chanson)}
CHANTILLY	{(chantilly)}
CHAPLIN	{(chaplin)}
CHAPMAN	{(chapman)}
CHARGIN	{(char)}{(gin)}
CHARLEY	{(charley)}
CHARLIE'S	{(charlie)}
CHARTRES	{(chartres)}
CHATHAM	{(chat)(ham)}
CHAUTAUQUA	{(chautauqua)}
CHE	{(che)}
CHECKIN	{(check)}{(in)}
CHEN	{(chen)}
CHESTER	{(chester)}
CHESTERTON	{(chesterton)}
CHIANG	{(chiang)}
CHIBA	{(chiba)}
CHILDE	{(childe)}
CHING	{(ching)}
CHINNING	{(chinn)}
CHISHOLM	{(chisholm)}
CHOLINESTERASE	{(cholinesterase)}
CHOPIN	{(chopin)}
CHOPIN'S	{(chopin)}
CHRIS	{(chris)}
CHRISTI	{(christi)}
CHRISTIANA	{(christ)>iana>}
CHRISTIANSEN	{(christiansen)}
CHRISTIE	{(christie)}
CHRISTY	{(christy)}
CHROMATOGRAPHIC	{(chrome)>atograph>>ic>}
CHUFFING	{(chuff)}
CHURCHILLIAN	{(churchill)}>ian>
CINERAMA	{<cine<(rama)}
CLADDING	{(clad)}
CLARETS	{(claret)}
CLARKE	{(clarke)}
CLARKE'S	{(clarke)}
CLAUDIO	{(claudio)}
CLAYS	{(clay)}
CLAYTON	{(clayton)}
CLEMENS	{(clemens)}
CLIFFORD	{(clifford)}
CLIFTON	{(clifton)}
CLINT	{(clint)}
CLIVE	{(clive)}
CLOMPED	{(clomp)}
CLOUDCROFT	{(cloud)}{(croft)}
COATES	{(coates)}
COBB	{(cobb)}
COBB'S	{(cobb)}
COCCIDIOSIS	{(coccidiosis)}
COCHRAN	{(cochran)}
CODDINGTON	{(coddington)}
CODY	{(cody)}
COE	{(coe)}
COFFEECUP	{(coffee)}{(cup)}
COHEN	{(cohen)}
COHN	{(cohn)}
COLE'S	{(cole)}
COLEMAN	{(coleman)}
COLES	{(coles)}
COLISEUM	{(coliseum)}
COLLETT	{(collett)}
COLLIMATED	{(collimate)}
COLMAN	{(colman)}
COLMANS	{(colman)}
COLOREDS	{(color)}
COMBE	{(combe)}
COMEDIE	{(come)}{(die)}
COMETARY	{(comet)}>ory>
COMETH	{(come)}>th>
COMMONWEAL	{(commonweal)}
COMPAGNIE	{(compagnie)}
COMPATABILITY	{(compatable)}>ity>
COMPULSIVES	{<co<(pulse)>ive>}
CONAN	{(conan)}
CONANT	{(conant)}
CONANT'S	{(con)}{(ant)}
CONCERTI	{(concerti)}
CONEY	{(coney)}
CONFORMATIONAL	{<co<(form)}>ion>>al>
CONING	{(cone)}
CONN	{(conn)}
CONNALLY	{(connally)}
CONNELL	{(connell)}
CONNELLY	{(connelly)}
CONNEXION	{(connexion)}
CONNOLLY'S	{(connolly)}
CONRAD'S	{(conrad)}
CONSTANCE	{(constance)}
CONSTANTINO	{(constantino)}
CONSTANTINOS	{(constantino)}
CONTENDERE	{(contend)}{(ere)}
CONTINENTALLY	{(contain)>ant>}>al>>ly>
COOKE	{(cooke)}
COOKFIRE	{(cook)}{(fire)}
COOLNESSES	{(cool)}>ness>
COOMBS	{(coombs)}
COOPER'S	{(cooper)}
COOPERMAN	{(cooper)(man)}
COPELAND	{(copeland)}
COPOLYMERS	<co<{<poly<(mer)}
CORCORAN	{(corcoran)}
CORIOLANUS	{(coriolanus)}
CORPOREALITY	{(corpor)>al>}>ity>
CORPSMAN	{(corps)}(man)
CORPUSCULAR	{(corpuscle)>ar>}
CORREGGIO	{(correggio)}
CORSO	{(corso)}
COSEC	<co<{(sec)}
COSMO	{(cosmo)}
COSPONSORED	<co<{(sponsor)}
COSPONSORS	<co<{(sponsor)}
COSSACK	{(cossack)}
COSSACKS	{(cossack)}
COTMAN	{(cot)(man)}
COTTER	{(cotter)}
COULSON	{(coul)(sono)}
COUNTERPOINTING	(counter){(point)}
COUNTIAN	{(count)}{(ian)}
COUNTREY	{(count)}{(rey)}
COURTENAY	{(courtenay)}
COVENT	{(covent)}
COWLEY	{(cowley)}
COWPONY	{(cow)}{(pony)}
COZEN	{(cozen)}
CRANSTON	{(cranston)}
CRASSEST	{(crass)}>est>
CRATERED	{(crater)}
CRAWFORD	{(crawford)}
CREWCUT	{(crew)}{(cut)}
CREWEL	{(crewel)}
CRIMEA	{(crimea)}
CRIMEAN	{(crimea)}>n>
CRISPIN	{(crispin)}
CROCKETT	{(crockett)}
CROSBY	{(crosby)}
CROSSMAN	{<cross<(man)}
CROYDON	{(croy)(don)}
CRUELEST	{(cruel)}>est>
CRUMP	{(crump)}
CRUZ	{(cruz)}
CRYOSTAT	{<cryo<(stat)}
CRYSTALLITES	{(crystal)}{(lite)}
CUDDLEBACK	{(cuddle)}{(back)}
CUDMORE	{(cudmore)}
CULBERTSON	{(culbertson)}
CULVER	{(culver)}
CUMBANCHEROS	{(cumbanchero)}
CUMBERLAND	{(cumberland)}
CUNARD	{(cunard)}
CUNNINGHAM	{(cunning)(ham)}
CUNNINGHAM'S	{(cunning)(ham)}
CUPPLY	{(cup)}{(ply)}
CURTIN	{(curtin)}
CURTIS	{(curtis)}
CURTISS	{(curtiss)}
CURTSEYED	{(curtsey)}
CYRUS	{(cyrus)}
Cadillac	{(cadillac)}
Cadillacs	{(cadillac)}
Caesar	{(caesar)}
Caesareans	{(caesar)}>ian>
Caiman	{(caiman)}
Cain	{(cain)}
Cairo	{(cairo)}
Calcutta	{(calcutta)}
California	{(california)}
California's	{(california)}
Californians	{(california)}>n>
Calvary	{(calvary)}
Calvin	{(calvin)}
Calvinism	{(calvin)}>ism>
Calvinist	{(calvin)}>ist>
Calvinists	{(calvin)}>ist>
Cambodia	{(cambodia)}
Cambodia's	{(cambodia)}
Cambodian	{(cambodia)}>n>
Cambodians	{(cambodia)}>n>
Cambridge	{(cambridge)}
Camelot	{(camelot)}
Camembert	{(camembert)}
Camemberts	{(camembert)}
Cameroon	{(cameroon)}
Canada	{(canada)}
Canada's	{(canada)}
Canadian	{(canada)>ian>}
Canadians	{(canada)>ian>}
Cantab	{(can)}{(tab)}
Canterbury	{(canter)(bury)}
Cantonese	{(canton)}>ese>
Capistrano	{(capistrano)}
Capitol	{(capitol)}
Capricorn	{(capricorn)}
Capricorns	{(capricorn)}
Caracas	{(caracas)}
Carboniferous	{(carbon)}>ious>
Caribbean	{(caribbean)}
Carl	{(carl)}
Carmelite	{(carmel)}>ite>
Carmelites	{(carmel)}>ite>
Carmen	{(carmen)}
Carnegie	{(carnegie)}
Caroline	{(caroline)}
Carter	{(carter)}
Carters	{(carter)}
Cartesian	{(cartesian)}
Carthage	{(carthage)}
Casanova	{(casa)(nova)}
Cassiopeia	{(cassiopeia)}
Castro	{(castro)}
Catalan	{(catalan)}
Catalonia	{(catalonia)}
Catherine	{(catherine)}
Catherine's	{(catherine)}
Catholic	{(catholic)}
Catholicism	{(catholic)}>ism>
Catholics	{(catholic)}
Cathy	{(cathy)}
Caucasia	{(caucasia)}
Caucasian	{(caucasia)}>n>
Caucasians	{(caucasia)}>n>
Caucasus	{(caucasus)}
Cecil	{(cecil)}
Cecilia	{(cecilia)}
Celsius	{(celsius)}
Celt	{(celt)}
Celtic	{(celt)}>ic>
Celts	{(celt)}
Chablis	{(chablis)}
Chad	{(chad)}
Charles	{(charles)}
Charles's	{(charles)}
Charleston	{(charleston)}
Charlestons	{(charleston)}
Charlie	{(charlie)}
Charlotte	{(charlotte)}
Chartist	{(chart)}>ist>
Charybdis	{(charybdis)}
Chattanooga	{(chattanooga)}
Chaucer	{(chaucer)}
Cherokee	{(cherokee)}
Cherokees	{(cherokee)}
Chesapeake	{(chesapeake)}
Cheshire	{(cheshire)}
Chevrolet	{(chevrolet)}
Chevy	{(chevy)}
Cheyenne	{(cheyenne)}
Chianti	{(chianti)}
Chicago	{(chicago)}
Chicago's	{(chicago)}
Chicano	{(chicano)}
Chihuahua	{(chihuahua)}
Chile	{(chile)}
Chilean	{(chile)}>ian>
Chileans	{(chile)}>ian>
Chimera	{(chimera)}
China	{(china)}
China's	{(china)}
Chinaman	{(china)}(man)
Chinatown	{(china)}{(town)}
Chinatowns	{(china)}{(town)}
Chinese	{(china)>ese>}
Chinks	{(chink)}
Chinook	{(chinook)}
Chippendale	{(chippendale)}
Choctaw	{(choctaw)}
Choctaws	{(choctaw)}
Christ	{(christ)}
Christ's	{(christ)}
Christen	{(christ)}>en>
Christendom	{(christ)>en>>dom>}
Christian	{(christ)}>ian>
Christianity	{(christ)}>ian>>ity>
Christianizing	{(christ)}>ian>>ize>
Christians	{(christ)}>ian>
Christine	{(christine)}
Christlike	{(christ)}{(like)}
Christmas	{(christ)(mas)}
Christmases	{(christmas)}
Christmastime	{(christmas)}{(time)}
Christopher	{(christopher)}
Chrysler	{(chrysler)}
Churchill	{(churchill)}
Churchill's	{(churchill)}
Cicero	{(cicero)}
Cicero's	{(cicero)}
Cincinnati	{(cincinnati)}
Cinderella	{(cinder)>ella>}
Cinderellas	{(cinder)>ella>}
Clair	{(clair)}
Claire	{(claire)}
Clara	{(clara)}
Clare	{(clare)}
Clarence	{(clarence)}
Clark	{(clark)}
Clark's	{(clark)}
Claude	{(claude)}
Claude's	{(claude)}
Claudia's	{(claudia)}
Claus	{(claus)}
Clearwater	{(clear)(water)}
Clements	{(clements)}
Cleveland	{(cleveland)}
Clinton	{(clinton)}
Clyde	{(clyde)}
Cockney	{(cockney)}
Coke	{(coke)}
Cokes	{(coke)}
Coleridge	{(coleridge)}
Coleridge's	{(coleridge)}
Collins	{(collins)}
Colombia	{(colombia)}
Colombian	{(colombia)}>n>
Colombians	{(colombia)}>n>
Colorado	{(colorado)}
Coloureds	{(color)}
Columbia	{(columbia)}
Columbus	{(columbus)}
Comanche	{(comanche)}
Comforter	{(comfort)}>er>
Concorde	{(concorde)}
Conestoga	{(conestoga)}
Confucian	{(confucian)}
Confucianism	{(confucian)}>ism>
Confucius	{(confucius)}
Congo	{(congo)}
Congo's	{(congo)}
Congolese	{(congolese)}
Congregationalism	{<co<(greg)>ate>}>ion>>al>>ism>
Congregationalisms	{<co<(greg)>ate>}>ion>>al>>ism>
Congregationalist	{<co<(greg)>ate>}>ion>>al>>ist>
Congregationalists	{<co<(greg)>ate>}>ion>>al>>ist>
Connecticut	{(connecticut)}
Connecticut's	{(connecticut)}
Connie	{(connie)}
Connor	{(connor)}
Conrad	{(conrad)}
Constantine	{(constantine)}
Constantinople	{(constantinople)}
Conway	{(conway)}
Coolidge	{(coolidge)}
Coolidge's	{(coolidge)}
Copenhagen	{(copenhagen)}
Copernican	{(copernican)}
Copernicus	{(copernicus)}
Copt	{(copt)}
Coptic	{(copt)}>ic>
Copts	{(copt)}
Corinth	{(corinth)}
Corinthian	{(corinth)}>ian>
Corinthians	{(corinth)}>ian>
Cornell	{(cornell)}
Cornish	{(corn)>ish>}
Cornwall	{(corn)(wall)}
Cory	{(cory)}
Courtney	{(courtney)}
Coventry	{(coventry)}
Craig	{(craig)}
Craig's	{(craig)}
Creole	{(creole)}
Crimplene	{(crimplene)}
Cristo	{(cristo)}
Cromwell	{(cromwell)}
Cromwell's	{(cromwell)}
Cromwellian	{(cromwell)}>ian>
Cuba	{(cuba)}
Cuba's	{(cuba)}
Cuban	{(cuba)}>n>
Cubans	{(cuba)}>n>
Curie	{(curie)}
Custer	{(custer)}
Cyclades	{(cyclades)}
Cyclopean	{(cyclopean)}
Cyclops	{(cyclops)}
Cynthia	{(cynthia)}
Cyprian	{(cyprian)}
Cypriot	{(cypriot)}
Cypriots	{(cypriot)}
Cyprus	{(cyprus)}
Cyril	{(cyril)}
Cyrillic	{(cyrillic)}
Czech	{(czech)}
Czechoslovak	{(czech)(slovak)}
Czechoslovakia	{(czech)(slovak)>ia>}
Czechoslovakian	{(czech)(slovak)>ia>}>n>
Czechoslovakians	{(czech)(slovak)>ia>}>n>
Czechoslovaks	{(czech)(slovak)}
Czechs	{(czech)}
D'ART	{d'art}
D'ETAT	{d'etat}
DA	{(da)}
DADE	{(dade)}
DADE'S	{(dade)}
DAG	{(dag)}
DAGGERMAN	{(dagger)}{(man)}
DAILEY	{(dailey)}
DAK	{(dak)}
DALEY	{(daley)}
DALTON'S	{(dalton)}
DALY	{(daly)]>
DAMMIT	{(damm)}{(it)}
DAMNIT	{(damn)}{(it)}
DAMON	{(damon)}
DAN'S	{(dan)}
DANBURY	{(dan)(bury)}
DANCHIN	{(dan)}{(china)}
DANG	{(dang)}
DANGED	{(danged)}
DANIEL'S	{(daniel)}
DANNY'S	{(danny)}
DANS	{(dan)}
DANZIG	{(danzig)}
DARIUS	{(darius)}
DARKLING	{(darkling)}
DARRELL	{(darrell)}
DARTMOUTH'S	{(dartmouth)}
DATELINED	{(date)}{(line)}
DAUPHINE	{(dauphine)}
DAVIDSON	{(davidson)}
DAVIS	{(davis)}
DAWSON	{(dawson)}
DAYLIGHTS	{(day)}{(light)}
DAZZLER	{(dazzle)}>er>
DE	{(de)}
DEANE	{(deane)}
DECCA	{(decca)}
DECISIONAL	{(decide)}>ion>>al>
DEDUCTABLE	{<de<(duct)}>able>
DEHUMANISED	<de<{(human)}>ize>
DEJA	{(deja)}
DEL	{(del)}
DELANEY	{(delaney)}
DELIA	{(delia)}
DELLA	{(della)}
DELLWOOD	{(dell)}{(wood)}
DELVIN	{(delvin)}
DEMURRER	{(demur)}>er>
DEMYTHOLOGIZATION	<de<{(myth)}(log)>iz>>ion>
DENTON	{(denton)}
DENYIN	{(denyin)}
DER	{(der)}
DES	{(des)}
DESMOND	{<de<(mond)}
DESPATCHED	{<de<(patch)}
DETERMING	{(deter)}{(ming)}
DEUS	{(deus)}
DEUTSCH	{(deutsch)}
DEUX	{(deux)}
DEVONSHIRE	{(devonshire)}
DEY	{(dey)}
DI	{(di)}
DIATHERMY	{<dia<(thermo)>y>}
DIATHESIS	{<dia<(thesis)}
DICK'S	{(dick)}
DICKEY	{(dick)>ey>}
DICKSON	{(dickson)}
DIEGO	{(diego)}
DIEM	{(diem)}
DIETERS	{(diet)}>er>
DIETHYLSTILBESTROL	{(diethylstilbestrol)}
DIETRICH	{(dietrich)}
DIEU	{(dieu)}
DIFFRING	{(diff)}{(ring)}
DIGITALIS	{(digitalis)}
DILLON	{(dillon)}
DIMITRI	{(dimitri)}
DION	{(dion)}
DIONYSIAN	{(dionysian)}
DIONYSUS	{(dionysus)}
DIOR	{(dior)}
DISCOID	{(disk)}>oid>
DISPELL	{(dispell)}
DITCHER	{(ditch)}>er>
DIXON	{(dixon)}
DJAKARTA	{(djakarta)}
DNIEPER	{(dnieper)}
DOBBS	{(dobbs)}
DOCHERTY	{(docherty)}
DODD	{(dodd)}
DOGBERRY	{(dog)}(berry)
DOLAN	{(dolan)}
DOLORES	{(dolores)}
DONALDSON	{(donaldson)}
DONNELLY	{(donnelly)}
DONOVAN	{(donovan)}
DOOLEY	{(dooley)}
DOOLITTLE	{(doolittle)}
DORA	{(dora)}
DORADO	{(dorado)}
DORCAS	{(dorcas)}
DORSET	{(dorset)}
DOUGLAS	{(douglas)}
DOUGLASS	{(douglass)}
DOW	{(dow)}
DOYLE	{(doyle)}
DOYLE'S	{(doyle)}
DRAGGER	{(drag)}>er>
DRAGOONED	{(dragoon)}
DREXEL	{(drexel)}
DRUMLIN	{(drumlin)}
DRURY	{(drury)}
DU	{(du)}
DUANE	{(duane)}
DUCES	{(duct)}
DUDLEY	{(dudley)}
DUFFY	{(duffy)}
DUMPTY	{(dumpty)}
DUNBAR	{<dun<(bar)}
DUNCAN	{(duncan)}
DUNKIRK	{(dunkirk)}
DUNLOP	{(dunlop)}
DUNN	{(dunn)}
DUNN'S	{(dunn)}
DUPONT	{(dupont)}
DUSTIN	{(dustin)}
DUTTON	{(dutton)}
DVORAK	{(dvorak)}
DWARFMISTLETOE	{(dwarf)}{(mistletoe)}
DWIGHT	{(dwight)}
DWYER	{(dwyer)}
DYEREAR	{(dye)}{(rear)}
DYKE	{(dyke)}
DYSPLASIA	{(dysplasia)}
Dadaism	{(dada)}>ism>
Dahl	{(dahl)}
Dakota	{(dakota)}
Dallas	{(dallas)}
Dalmatian	{(dalmatian)}
Dalton	{(dalton)}
Damascus	{(damascus)}
Damocles	{(damocles)}
Dan	{(dan)}
Dana	{(dana)}
Dane	{(dane)}
Danes	{(dane)}
Daniel	{(daniel)}
Daniels	{(daniels)}
Danish	{(dane)}>ish>
Danny	{(danny)}
Dante	{(dante)}
Dante's	{(dante)}
Danube	{(danube)}
Danubian	{(danube)}>ian>
Daphne	{(daphne)}
Darlene	{(darlene)}
Dartmoor	{(dartmoor)}
Dartmouth	{(dartmouth)}
Darwin	{(darwin)}
Darwin's	{(darwin)}
Darwinism	{(darwin)}>ism>
Dave	{(dave)}
Dave's	{(dave)}
Davenport	{(davenport)}
David	{(david)}
David's	{(david)}
Davy	{(davy)}
Dearborn	{(dear)(born)}
Decalogue	{(decalogue)}
December	{(december)}
Decembers	{(december)}
Degas	{(degas)}
Delaware	{(delaware)}
Delft	{(delft)}
Delhi	{(delhi)}
Delphi	{(delphi)}
Delphic	{(delphic)}
Democrat	{(demo)(crat)}
Democrats	{(demo)(crat)}
Denmark	{(denmark)}
Dennis	{(dennis)}
Denver	{(denver)}
Denver's	{(denver)}
Descartes	{(descartes)}
Detroit	{(detroit)}
Detroit's	{(detroit)}
Deuteronomy	{(deuteronomy)}
Deutschmark	{(deutsch)(mark)}
Deutschmarks	{(deutsch)(mark)}
Dewey	{(dewey)}
Dexter	{(dexter)}
Dharma	{(dharma)}
Diana	{(diana)}
Diane	{(diane)}
Diaspora	{(diaspora)}
Dickens	{(dickens)}
Dickinson	{(dickin)(sono)}
Dictaphone	{(dict)(phon)}
Dictaphones	{(dict)(phon)}
Dijon	{(dijon)}
Disneyland	{(disneyland)}
Dixie	{(dixie)}
Dixieland	{(dixieland)}
Doberman	{(doberman)}
Dodger	{(dodge)}>er>
Dodgers	{(dodge)}>er>
Domesday	{(domesday)}
Dominic	{(dominic)}
Dominica	{(dominic)}
Dominican	{(dominic)}>n>
Dominicans	{(dominic)}>n>
Dominique	{(dominique)}
Don	{(don)}
Donald	{(donald)}
Donna	{(donna)}
Doomsday	{(doomsday)}
Doppler	{(doppler)}
Doric	{(doric)}
Doris	{(doris)}
Dorothy	{(dorothy)}
Dostoevsky	{(dostoevsky)}
Dostoevsky's	{(dostoevsky)}
Doug	{(doug)}
Dover	{(dover)}
Draco	{(draco)}
Draconian	{(draconian)}
Dublin	{(dublin)}
Duce	{(duct)}
Dulles	{(dulles)}
Dumas	{(dumas)}
Dusseldorf	{(dusseldorf)}
Dutch	{(dutch)}
Dutchman	{(dutch)(man)}
Dutchmen	{(dutch)}(men)
Dylan	{(dylan)}
EADES	{(eades)}
EARTHMEN	{(earth)}{(men)}
EARTHMEN'S	{(earth)}{(men)}
EASTHAMPTON	{(east)}{(hampton)}
EASTMAN	{(eastman)}
EATON	{(eaton)}
EAVE	{(eave)}
ECOLE	{(ecole)}
ECUMENIST	{(ecumenist)}
ECUMENISTS	{(ecumenist)}
ED	{(ed)}
EDDYMAN	{(eddy)}{(man)}
EDEMATOUS	{(edemat)>ious>}
EDGEWATER	{(edge)(water)}
EDMUND	{(edmund)}
EDNA	{(edna)}
EDWARDS	{(edwards)}
EDWIN	{<ed<(win)}
EDWINA	{<ed<(win)>a>}
EFFIE	{(effie)}
EGERTON	{(egerton)}
EGON	{(egon)}
EICHMANN	{(eichmann)}
EINSTEINIAN	{(einstein)}>ian>
EIRE	{(eire)}
ELBA	{(elba)}
ELEAZAR	{(eleazar)}
ELECTRESS	{(elect)>ress>}
ELECTROPHORESIS	{(electro)(phoresis)}
ELGIN	{(elgin)}
ELI	{(eli)}
ELINOR	{(elinor)}
ELIOT	{(eliot)}
ELISABETH	{(elisabeth)}
ELISHA	{(elisha)}
ELL	{(ell)}
ELLA	{(ella)}
ELLIE	{(ellie)}
ELLIS	{(ellis)}
ELLISON'S	{(ellison)}
ELLSWORTH	{(ellsworth)}
ELLWOOD	{(ellwood)}
ELOISE	{(eloise)}
ELSIE	{(elsie)}
ELSINORE	{(elsinore)}
ELYSEES	{(elysees)}
EM	{(em)}
EMBOUCHURE	{(embouchure)}
EMERSON	{(emerson)}
EMIL	{(emil)}
EMILE	{(emile)}
EMILIO	{(emilio)}
EMMETT	{(emmett)}
EMORY	{(emory)}
EMPHYSEMATOUS	{(emphysematous)}
EMPLOYMENTS	{(employ)}>ment>
EN	{(en)}
ENDOSPERM	(endo){(sperm)}
ENDOTHELIAL	{(endo)>thelial>}
ENFANT	{(enfant)}
ENFIELD	{(enfield)}
ENG	{(eng)}
ENJOINDER	{(enjoinder)}
ENOCH	{(enoch)}
ENOS	{(enos)}
ENQUIRED	{<en<(quire)}
ENQUIRER	{<en<(quire)}>er>
ENRICO	{(enrico)}
ENROLLMENTS	<en<{(roll)}>ment>
EOSINOPHILIC	{(eosino)(philo)>ic>}
EPHESIANS	{(ephesian)}
EPHESUS	{(ephesus)}
EPICYCLES	<epi<{(cycle)}
EPICYCLICALLY	<epi<{(cycle)}>ic>>ally>
EPIGENETIC	{<epi<(gen)>ic>}
EPIPHYSIS	{(epiphysis)}
EPSTEIN	{(epstein)}
ERICH	{(erich)}
ERICKSON	{(erickson)}
ERIE	{(erie)}
ERIK	{(erik)}
ERIKSON	{(erikson)}
ERNST	{(ernst)}
ERROL	{(errol)}
ERSKINE	{(erskine)}
ERVIN	{(ervin)}
ERWIN	{<er<(win)}
ESSE	{(esse)}
ESSEX	{(essex)}
ESTELLA	{(estella)}
ESTELLA'S	{(estella)}
ESTHER	{(esther)}
ET	{(et)}
ET'S	{(et)}
ETCETERA	{(etcetera)}
ETHAN	{(ethan)}
ETRUSCAN	{(etruscan)}
EUGENIA	{(eugenia)}
EURIPIDES	{(euripides)}
EURYDICE	{(eurydice)}
EUTECTIC	{(eutectic)}
EVA	{(eva)}
EVANS	{(evans)}
EVANSTON	{(evanston)}
EVANSVILLE	{(evansville)}
EVENTUATE	{(event)>ate>}
EVENUTALLY	{(event)}>al>>ly>
EVERETT	{(everett)}
EVERMOUNTING	{(ever)}{(mount)}
EVZONE	{(evzone)}
EWEN	{(ewen)}
EXCELSIN	{(excel)}{(sin)}
EXCURSUS	{<ex<(curse)>us>}
EXPANSIONIST	{(expand)}>ion>>ist>
EXPOSITED	{(expo)}{(site)}
EXTRALEGAL	<extra<{(legal)}
EXTREMA	{(extrema)}
EXTRUDER	{<ex<(trude)}>er>
Easter	{(easter)}
Easters	{(east)}>er>
Ecuador	{(ecuador)}
Edam	{(edam)}
Edams	{(edam)}
Eddie	{(eddie)}
Eddie's	{(eddie)}
Eden	{(eden)}
Edgar	{(edgar)}
Edison	{(edi)(sono)}
Edith	{(edith)}
Edward	{(edward)}
Edward's	{(edward)}
Egypt	{(egypt)}
Egyptian	{(egypt)}>ian>
Egyptians	{(egypt)}>ian>
Eileen	{(eileen)}
Eileen's	{(eileen)}
Einstein	{(einstein)}
Einstein's	{(einstein)}
Eisenhower	{(eisenhower)}
Elaine	{(elaine)}
Eleanor	{(eleanor)}
Electra	{(electra)}
Elijah	{(elijah)}
Elizabeth	{(elizabeth)}
Elizabethan	{(elizabeth)}>ian>
Ellen	{(ellen)}
Elliott	{(elliott)}
Elmer	{(elmer)}
Elmira	{(elmira)}
Elvis	{(elvis)}
Elysian	{(elysian)}
Elysium	{(elysium)}
Emma	{(emma)}
Emma's	{(emma)}
Emmanuel	{(emmanuel)}
England	{(england)}
England's	{(england)}
Englander	{(england)}>er>
Englanders	{(england)}>er>
English	{(english)}
Englishman	{(english)}(man)
Englishmen	{(english)}(men)
Englishwoman	{(english)}(woman)
Englishwomen	{(english)}(women)
Epicurean	{(epicure)}>ian>
Epicureans	{(epicure)}>ian>
Episcopal	{(episcopal)}
Episcopalian	{(episcopal)}>ian>
Eric	{(eric)}
Eritrea	{(eritrea)}
Eritrean	{(eritrea)}>n>
Eritreans	{(eritrea)}>n>
Ernest	{(ernest)}
Ernie	{(ernie)}
Ernie's	{(ernie)}
Eros	{(eros)}
Eskimo	{(eskimo)}
Eskimos	{(eskimo)}
Esperanto	{(esperanto)}
Ethel	{(ethel)}
Ethiopia	{(ethiopia)}
Ethiopian	{(ethiopia)}>n>
Ethiopians	{(ethiopia)}>n>
Eucharistic	{(eucharist)}>ic>
Euclid	{(euclid)}
Euclid's	{(euclid)}
Eugene	{(eugene)}
Eugene's	{(eugene)}
Eurasia	{(euro)>asia>}
Eurasian	{(euro)>asia>}>n>
Eurasians	{(euro)>asia>}>n>
Eurodollar	(euro){(dollar)}
Eurodollars	(euro){(dollar)}
Europe	{(europe)}
Europe's	{(europe)}
European	{(europe)}>ian>
Europeanized	{(europe)}>ian>>ize>
Europeans	{(europe)}>ian>
Evelyn	{(evelyn)}
Everest	{(everest)}
Everglades	{(ever)(glade)}
Exchequer	{(exchequer)}
Ezra	{(ezra)}
FABER	{(faber)}
FACTO	{(facto)}
FAGAN	{(fagan)}
FAGET'S	{(fag)>et>}
FAHEY	{(fahey)}
FAIRBROTHERS	{(fair)}{(brother)}
FAIRCHILD	{(fair)(child)}
FAIRFAX	{(fairfax)}
FAIRING	{(fair)}
FAIRVIEW	{(fair)(view)}
FALLA'S	{(falla)}
FALMOUTH	{(falmouth)}
FALSTAFF	{(falstaff)}
FAMILISM	{(family)}>ism>
FAMILLE	{(famille)}
FANTASIST	{(fantasy)>ist>}
FARLEY	{(farley)}
FARMINGTON	{(farmington)}
FARMWIFE'S	{(farm)}{(wife)}
FARO	{(faro)}
FARRAR	{(farrar)}
FARRELL	{(farrell)}
FASCICLES	{(fascicle)}
FATBOY	{(fat)}{(boy)}
FAWCETT	{(fawcett)}
FE	{(fe)}
FEDERICO	{(federico)}
FEENEY	{(feeney)}
